ID	Elements	Generation	Position	Activity	Region	Visited
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	35	[0.053 0.757 0.001 0.088 0.028 0.008 0.011 0.054]	-0.2391085253906254	174	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	36	[1. 0. 0. 0. 0. 0. 0. 0.]	-0.8772396777343769	449	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	37	[0.376 0.394 0.    0.161 0.    0.    0.069 0.   ]	-0.775576064453122	432	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	38	[ 0.318  0.02  -0.001  0.     0.     0.24   0.423  0.   ]	-0.5029122753906279	326	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	39	[0.435 0.026 0.004 0.031 0.008 0.029 0.027 0.44 ]	-0.8946238378906254	418	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	40	[0.504 0.172 0.    0.019 0.009 0.015 0.086 0.195]	-0.9681672167968703	426	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	41	[0.021 0.012 0.    0.01  0.833 0.02  0.088 0.016]	-0.171038076171874	103	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	42	[0.47  0.291 0.    0.    0.    0.    0.129 0.11 ]	-0.9398810742187464	440	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	43	[0.271 0.31  0.002 0.011 0.001 0.002 0.061 0.342]	-0.9151936523437444	366	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	44	[0.433 0.234 0.    0.    0.    0.    0.    0.333]	-0.9647188085937486	426	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	45	[0.433 0.132 0.003 0.003 0.03  0.    0.08  0.319]	-0.9316237402343726	436	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	46	[0.071 0.475 0.    0.    0.    0.    0.454 0.   ]	-0.346233037109375	154	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	47	[0.371 0.305 0.    0.008 0.035 0.002 0.175 0.104]	-0.9458276074218672	427	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	48	[0.412 0.253 0.    0.008 0.    0.001 0.003 0.323]	-0.9801796874999976	426	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	49	[0.561 0.033 0.    0.    0.01  0.    0.128 0.268]	-0.8608907617187505	446	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	50	[0.439 0.363 0.    0.    0.    0.    0.017 0.181]	-0.9416339062499952	426	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	51	[0.368 0.414 0.003 0.    0.    0.    0.026 0.189]	-0.9483290039062452	354	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	52	[0.435 0.265 0.005 0.    0.015 0.    0.032 0.248]	-0.9512473730468723	426	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	53	[0.442 0.353 0.003 0.    0.    0.    0.125 0.077]	-0.9323175195312452	432	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	54	[0.392 0.298 0.002 0.    0.    0.    0.063 0.245]	-0.9532412011718708	426	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	55	[0.427 0.215 0.002 0.    0.    0.    0.008 0.348]	-0.9537268652343732	426	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	56	[0.478 0.172 0.206 0.    0.    0.    0.126 0.018]	-0.9635273828124972	431	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	57	[0.412 0.164 0.001 0.08  0.    0.    0.052 0.291]	-0.9402110156249942	426	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	58	[0.432 0.154 0.151 0.    0.    0.    0.114 0.149]	-0.948779150390622	431	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	59	[0.451 0.218 0.138 0.    0.    0.    0.193 0.   ]	-0.9569187207031224	427	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	60	[0.467 0.16  0.    0.021 0.044 0.026 0.14  0.142]	-0.9097757617187432	426	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	61	[0.475 0.202 0.004 0.    0.    0.    0.041 0.278]	-0.9564245117187468	426	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	62	[0.364 0.169 0.001 0.04  0.002 0.104 0.001 0.319]	-0.8447571874999948	426	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	63	[0.399 0.356 0.228 0.    0.    0.    0.017 0.   ]	-0.9932535644531224	431	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	64	[0.393 0.365 0.242 0.    0.    0.    0.    0.   ]	-1.0204798828124988	431	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	65	[0.377 0.369 0.254 0.    0.    0.    0.    0.   ]	-1.026799150390623	431	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	66	[0.357 0.381 0.262 0.    0.    0.    0.    0.   ]	-1.026286074218748	349	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	67	[0.75  0.242 0.008 0.    0.    0.    0.    0.   ]	-0.9494180859374992	447	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	68	[0.182 0.    0.    0.    0.026 0.    0.322 0.47 ]	-0.7032083203125015	321	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	69	[0.131 0.497 0.    0.    0.    0.33  0.    0.042]	-0.3881403710937498	285	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	70	[0.    0.    0.001 0.659 0.    0.    0.334 0.006]	-0.09237673828125	117	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	71	[0.278 0.    0.    0.    0.204 0.    0.    0.518]	-0.5870611035156267	330	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	72	[0.366 0.371 0.263 0.    0.    0.    0.    0.   ]	-1.026286074218748	349	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	73	[0.351 0.372 0.209 0.    0.    0.    0.    0.068]	-0.9525250390624992	349	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	74	[0.629 0.    0.004 0.    0.367 0.    0.    0.   ]	-0.719967236328126	443	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	75	[0.396 0.417 0.    0.027 0.111 0.006 0.019 0.024]	-0.7790471093749951	432	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	76	[0.022 0.426 0.    0.027 0.071 0.016 0.003 0.435]	-0.24815255859375	149	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	77	[0.366 0.002 0.001 0.    0.    0.038 0.187 0.406]	-0.8597176660156262	321	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	78	[0.154 0.    0.002 0.    0.333 0.    0.511 0.   ]	-0.4668997851562499	344	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	79	[0.203 0.326 0.003 0.072 0.    0.    0.253 0.143]	-0.8638551855468687	367	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	80	[0.34  0.    0.    0.199 0.    0.    0.    0.461]	-0.6362345507812519	340	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	81	[0.145 0.    0.    0.    0.    0.344 0.    0.511]	-0.4516352832031264	324	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	82	[0.332 0.    0.668 0.    0.    0.    0.    0.   ]	-0.838000322265627	370	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	83	[0.633 0.137 0.003 0.026 0.    0.    0.    0.201]	-0.975853300781248	446	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	84	[0.622 0.343 0.    0.035 0.    0.    0.    0.   ]	-0.9766981640624948	447	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	85	[0.359 0.199 0.442 0.    0.    0.    0.    0.   ]	-0.9848180761718742	355	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	86	[0.405 0.    0.303 0.    0.    0.    0.    0.292]	-0.9191692187500036	433	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	87	[0.806 0.    0.    0.092 0.102 0.    0.    0.   ]	-0.694441728515626	449	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	88	[0.424 0.306 0.27  0.    0.    0.    0.    0.   ]	-1.0391489062499986	431	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	89	[0.454 0.292 0.254 0.    0.    0.    0.    0.   ]	-1.038126582031249	431	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	90	[0.469 0.286 0.245 0.    0.    0.    0.    0.   ]	-1.0353222460937497	431	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	91	[0.    0.    0.001 0.522 0.    0.477 0.    0.   ]	-0.113169892578125	118	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	92	[0. 0. 1. 0. 0. 0. 0. 0.]	-0.2253440136718751	44	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	93	[0.    0.    0.001 0.    0.    0.    0.601 0.398]	-0.1963255761718745	89	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	94	[0.585 0.304 0.    0.    0.    0.    0.    0.111]	-0.9573522851562472	447	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	95	[0.377 0.514 0.    0.    0.    0.109 0.    0.   ]	-0.8259696972656213	432	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	96	[0.428 0.259 0.313 0.    0.    0.    0.    0.   ]	-1.0222412304687511	431	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	97	[0.431 0.    0.    0.    0.569 0.    0.    0.   ]	-0.719967236328126	410	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	98	[0.517 0.    0.001 0.004 0.157 0.    0.002 0.319]	-0.6787079492187521	413	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	99	[0.605 0.    0.395 0.    0.    0.    0.    0.   ]	-0.905047636718752	441	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	100	[0.471 0.275 0.254 0.    0.    0.    0.    0.   ]	-1.024168671875001	431	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	101	[0.461 0.284 0.255 0.    0.    0.    0.    0.   ]	-1.024945693359376	431	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	102	[0.251 0.425 0.324 0.    0.    0.    0.    0.   ]	-0.969678115234374	349	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	103	[0.269 0.186 0.001 0.    0.    0.004 0.277 0.263]	-0.8271138769531223	367	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	104	[0.323 0.166 0.006 0.06  0.    0.005 0.428 0.012]	-0.8849822949218705	346	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	105	[0.368 0.138 0.001 0.    0.    0.    0.    0.493]	-0.9465033300781244	418	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	106	[0.459 0.288 0.253 0.    0.    0.    0.    0.   ]	-1.0364215039062492	431	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	107	[0.514 0.12  0.216 0.    0.    0.    0.    0.15 ]	-0.9595419824218768	433	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	108	[0.292 0.087 0.227 0.    0.    0.    0.    0.394]	-0.8258453808593775	296	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	109	[0.438 0.    0.    0.    0.285 0.    0.277 0.   ]	-0.6698070312499996	419	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	110	[0.337 0.274 0.001 0.087 0.    0.    0.153 0.148]	-0.8348943847656197	367	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	111	[0.009 0.    0.    0.    0.499 0.492 0.    0.   ]	-0.1999236914062489	69	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	112	[0.04  0.    0.001 0.467 0.379 0.046 0.031 0.036]	-0.1135564843750003	115	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	113	[0.019 0.519 0.001 0.461 0.    0.    0.    0.   ]	-0.1652666113281249	171	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	114	[0.659 0.232 0.    0.109 0.    0.    0.    0.   ]	-0.8142659472656243	447	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	115	[0.234 0.432 0.001 0.001 0.    0.008 0.176 0.148]	-0.8667658691406204	353	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	116	[0.451 0.295 0.254 0.    0.    0.    0.    0.   ]	-1.038126582031249	431	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	117	[0.422 0.101 0.33  0.    0.147 0.    0.    0.   ]	-0.7543263281250012	423	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	118	[0.624 0.001 0.001 0.117 0.    0.    0.    0.257]	-0.7202001074218767	446	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	119	[0.36 0.   0.   0.64 0.   0.   0.   0.  ]	-0.7188265820312504	297	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	120	[0.161 0.5   0.001 0.123 0.    0.01  0.205 0.   ]	-0.6639610253906236	353	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	121	[0.078 0.102 0.001 0.661 0.    0.013 0.    0.145]	-0.4760858496093756	116	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	122	[0.019 0.    0.    0.288 0.019 0.    0.674 0.   ]	-0.0905515820312503	125	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	123	[0.194 0.262 0.001 0.    0.183 0.    0.322 0.038]	-0.6282925097656225	372	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	124	[0.451 0.294 0.255 0.    0.    0.    0.    0.   ]	-1.038126582031249	431	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	125	[0.441 0.    0.    0.    0.    0.148 0.1   0.311]	-0.5513420019531271	415	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	126	[0.03  0.65  0.    0.    0.25  0.033 0.037 0.   ]	-0.2154904589843742	161	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	127	[0.774 0.005 0.    0.    0.    0.    0.    0.221]	-0.8766990820312522	446	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	128	[ 0.07   0.    -0.001  0.511  0.     0.001  0.     0.419]	-0.2098360742187494	106	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	129	[0.316 0.305 0.    0.051 0.072 0.    0.    0.256]	-0.9384993652343686	397	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	130	[0.358 0.    0.    0.    0.    0.    0.412 0.23 ]	-0.8603638574218754	322	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	131	[0.516 0.35  0.134 0.    0.    0.    0.    0.   ]	-0.9466951855468724	432	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	132	[0.424 0.272 0.304 0.    0.    0.    0.    0.   ]	-1.019146074218751	431	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	133	[0.425 0.273 0.302 0.    0.    0.    0.    0.   ]	-1.018861406250001	431	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	134	[0.425 0.275 0.3   0.    0.    0.    0.    0.   ]	-1.020182890625001	431	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	135	[0.424 0.277 0.299 0.    0.    0.    0.    0.   ]	-1.0206273144531262	431	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	136	[0.057 0.    0.    0.    0.556 0.    0.038 0.349]	-0.2028427832031247	92	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	137	[0.779 0.027 0.001 0.    0.    0.    0.193 0.   ]	-0.8675130468750004	445	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	138	[0.425 0.278 0.297 0.    0.    0.    0.    0.   ]	-1.021671269531251	431	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	139	[0.313 0.334 0.353 0.    0.    0.    0.    0.   ]	-0.9826486816406236	355	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	140	[0.435 0.004 0.001 0.088 0.    0.    0.472 0.   ]	-0.8002561425781243	416	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	141	[0.272 0.381 0.    0.    0.    0.102 0.    0.245]	-0.8058184374999963	354	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	142	[0.506 0.269 0.    0.078 0.    0.    0.    0.147]	-0.9646401269531212	426	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	143	[0.334 0.485 0.181 0.    0.    0.    0.    0.   ]	-0.9128249218749988	349	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	144	[0.434 0.272 0.294 0.    0.    0.    0.    0.   ]	-1.019802763671876	431	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	145	[0.432 0.274 0.294 0.    0.    0.    0.    0.   ]	-1.019518095703126	431	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	146	[0.43  0.277 0.293 0.    0.    0.    0.    0.   ]	-1.021366992187501	431	True
